[quick] runs_dir = /root/runs/quick_phase1
[quick] image-size = 256
[quick] frames-per-video train/eval = 30/10
[quick] enumerating videos for the disjoint split ...
[quick] split: train=1400 val=300 test=300 (of 2000 total videos)
[quick] dataset sizes: train=124227 val=8160 test=8540
[quick] extracting features (val) ...
  [19325/124227] 8.90 images/s, ETA 11781s
  [19350/124227] 8.90 images/s, ETA 11781s
  [19375/124227] 8.89 images/s, ETA 11788s
  [19400/124227] 8.89 images/s, ETA 11790s
  [19425/124227] 8.89 images/s, ETA 11795s
  [19450/124227] 8.89 images/s, ETA 11789s
  [19475/124227] 8.89 images/s, ETA 11778s
  [19500/124227] 8.90 images/s, ETA 11770s
  [19525/124227] 8.89 images/s, ETA 11771s
  [19550/124227] 8.89 images/s, ETA 11778s
  [19575/124227] 8.89 images/s, ETA 11773s
  [19600/124227] 8.89 images/s, ETA 11765s
  [19625/124227] 8.90 images/s, ETA 11759s
  [19650/124227] 8.90 images/s, ETA 11755s
  [19675/124227] 8.89 images/s, ETA 11759s
  [19700/124227] 8.89 images/s, ETA 11752s
  [19725/124227] 8.89 images/s, ETA 11758s
  [19750/124227] 8.89 images/s, ETA 11756s
  [19775/124227] 8.89 images/s, ETA 11754s
  [19800/124227] 8.88 images/s, ETA 11760s
  [19825/124227] 8.88 images/s, ETA 11759s
  [19850/124227] 8.87 images/s, ETA 11766s
  [19875/124227] 8.87 images/s, ETA 11769s
  [19900/124227] 8.87 images/s, ETA 11766s
  [19925/124227] 8.87 images/s, ETA 11761s
  [19950/124227] 8.87 images/s, ETA 11756s
  [19975/124227] 8.88 images/s, ETA 11745s
  [20000/124227] 8.88 images/s, ETA 11737s
  [20025/124227] 8.89 images/s, ETA 11727s
  [20050/124227] 8.88 images/s, ETA 11726s
  [20075/124227] 8.88 images/s, ETA 11729s
  [20100/124227] 8.88 images/s, ETA 11724s
  [20125/124227] 8.88 images/s, ETA 11724s
  [20150/124227] 8.87 images/s, ETA 11728s
  [20175/124227] 8.88 images/s, ETA 11719s
  [20200/124227] 8.88 images/s, ETA 11720s
  [20225/124227] 8.87 images/s, ETA 11721s
  [20250/124227] 8.88 images/s, ETA 11710s
  [20275/124227] 8.88 images/s, ETA 11704s
  [20300/124227] 8.89 images/s, ETA 11694s
  [20325/124227] 8.88 images/s, ETA 11699s
  [20350/124227] 8.88 images/s, ETA 11695s
  [20375/124227] 8.89 images/s, ETA 11688s
  [20400/124227] 8.89 images/s, ETA 11682s
  [20425/124227] 8.89 images/s, ETA 11676s
  [20450/124227] 8.90 images/s, ETA 11666s
  [20475/124227] 8.89 images/s, ETA 11669s
  [20500/124227] 8.89 images/s, ETA 11674s
  [20525/124227] 8.88 images/s, ETA 11676s
  [20550/124227] 8.88 images/s, ETA 11673s
  [20575/124227] 8.87 images/s, ETA 11679s
  [20600/124227] 8.87 images/s, ETA 11685s
  [20625/124227] 8.87 images/s, ETA 11680s
  [20650/124227] 8.87 images/s, ETA 11678s
  [20675/124227] 8.87 images/s, ETA 11679s
  [20700/124227] 8.87 images/s, ETA 11676s
  [20725/124227] 8.86 images/s, ETA 11684s
  [20750/124227] 8.86 images/s, ETA 11679s
  [20775/124227] 8.86 images/s, ETA 11674s
  [20800/124227] 8.86 images/s, ETA 11669s
  [20825/124227] 8.87 images/s, ETA 11664s
  [20850/124227] 8.87 images/s, ETA 11652s
  [20875/124227] 8.88 images/s, ETA 11643s
  [20900/124227] 8.88 images/s, ETA 11636s
  [20925/124227] 8.87 images/s, ETA 11641s
  [20950/124227] 8.87 images/s, ETA 11645s
  [20975/124227] 8.87 images/s, ETA 11642s
  [21000/124227] 8.87 images/s, ETA 11637s
  [21025/124227] 8.87 images/s, ETA 11633s
  [21050/124227] 8.86 images/s, ETA 11639s
  [21075/124227] 8.87 images/s, ETA 11634s
  [21100/124227] 8.86 images/s, ETA 11635s
  [21125/124227] 8.86 images/s, ETA 11634s
  [21150/124227] 8.87 images/s, ETA 11623s
  [21175/124227] 8.87 images/s, ETA 11621s
  [21200/124227] 8.87 images/s, ETA 11609s
  [21225/124227] 8.87 images/s, ETA 11614s
  [21250/124227] 8.86 images/s, ETA 11619s
  [21275/124227] 8.86 images/s, ETA 11625s
  [21300/124227] 8.85 images/s, ETA 11628s
  [21325/124227] 8.85 images/s, ETA 11624s
  [21350/124227] 8.86 images/s, ETA 11616s
  [21375/124227] 8.86 images/s, ETA 11605s
  [21400/124227] 8.87 images/s, ETA 11595s
  [21425/124227] 8.87 images/s, ETA 11595s
  [21450/124227] 8.86 images/s, ETA 11597s
  [21475/124227] 8.86 images/s, ETA 11596s
  [21500/124227] 8.85 images/s, ETA 11602s
  [21525/124227] 8.85 images/s, ETA 11606s
  [21550/124227] 8.85 images/s, ETA 11608s
  [21575/124227] 8.84 images/s, ETA 11608s
  [21600/124227] 8.84 images/s, ETA 11606s
  [21625/124227] 8.84 images/s, ETA 11601s
  [21650/124227] 8.84 images/s, ETA 11607s
  [21675/124227] 8.84 images/s, ETA 11604s
  [21700/124227] 8.84 images/s, ETA 11604s
  [21725/124227] 8.83 images/s, ETA 11612s
  [21750/124227] 8.82 images/s, ETA 11616s
  [21775/124227] 8.82 images/s, ETA 11620s
  [21800/124227] 8.81 images/s, ETA 11625s
  [21825/124227] 8.81 images/s, ETA 11626s
  [21850/124227] 8.81 images/s, ETA 11620s
  [21875/124227] 8.81 images/s, ETA 11615s
  [21900/124227] 8.81 images/s, ETA 11616s
  [21925/124227] 8.80 images/s, ETA 11624s
  [21950/124227] 8.80 images/s, ETA 11616s
  [21975/124227] 8.81 images/s, ETA 11609s
  [22000/124227] 8.81 images/s, ETA 11604s
  [22025/124227] 8.81 images/s, ETA 11601s
  [22050/124227] 8.82 images/s, ETA 11591s
  [22075/124227] 8.82 images/s, ETA 11583s
  [22100/124227] 8.82 images/s, ETA 11573s
  [22125/124227] 8.83 images/s, ETA 11565s
  [22150/124227] 8.83 images/s, ETA 11560s
  [22175/124227] 8.83 images/s, ETA 11558s
  [22200/124227] 8.83 images/s, ETA 11557s
  [22225/124227] 8.82 images/s, ETA 11564s
  [22250/124227] 8.82 images/s, ETA 11557s
  [22275/124227] 8.82 images/s, ETA 11559s
  [22300/124227] 8.81 images/s, ETA 11565s
  [22325/124227] 8.81 images/s, ETA 11571s
  [22350/124227] 8.80 images/s, ETA 11574s
  [22375/124227] 8.81 images/s, ETA 11567s
  [22400/124227] 8.80 images/s, ETA 11572s
  [22425/124227] 8.80 images/s, ETA 11571s
  [22450/124227] 8.79 images/s, ETA 11573s
  [22475/124227] 8.79 images/s, ETA 11575s
  [22500/124227] 8.79 images/s, ETA 11572s
  [22525/124227] 8.78 images/s, ETA 11579s
  [22550/124227] 8.79 images/s, ETA 11569s
  [22575/124227] 8.79 images/s, ETA 11568s
  [22600/124227] 8.79 images/s, ETA 11565s
  [22625/124227] 8.79 images/s, ETA 11564s
  [22650/124227] 8.79 images/s, ETA 11562s
  [22675/124227] 8.79 images/s, ETA 11557s
  [22700/124227] 8.79 images/s, ETA 11547s
  [22725/124227] 8.80 images/s, ETA 11540s
  [22750/124227] 8.80 images/s, ETA 11535s
  [22775/124227] 8.79 images/s, ETA 11536s
  [22800/124227] 8.79 images/s, ETA 11539s
  [22825/124227] 8.79 images/s, ETA 11533s
  [22850/124227] 8.80 images/s, ETA 11526s
  [22875/124227] 8.80 images/s, ETA 11516s
  [22900/124227] 8.81 images/s, ETA 11507s
  [22925/124227] 8.81 images/s, ETA 11503s
  [22950/124227] 8.81 images/s, ETA 11499s
  [22975/124227] 8.81 images/s, ETA 11495s
  [23000/124227] 8.81 images/s, ETA 11494s
  [23025/124227] 8.80 images/s, ETA 11495s
  [23050/124227] 8.81 images/s, ETA 11491s
  [23075/124227] 8.81 images/s, ETA 11485s
  [23100/124227] 8.81 images/s, ETA 11482s
  [23125/124227] 8.80 images/s, ETA 11485s
  [23150/124227] 8.81 images/s, ETA 11479s
  [23175/124227] 8.81 images/s, ETA 11470s
  [23200/124227] 8.81 images/s, ETA 11466s
  [23225/124227] 8.81 images/s, ETA 11463s
  [23250/124227] 8.81 images/s, ETA 11458s
  [23275/124227] 8.81 images/s, ETA 11462s
  [23300/124227] 8.81 images/s, ETA 11450s
  [23325/124227] 8.81 images/s, ETA 11454s
  [23350/124227] 8.81 images/s, ETA 11456s
  [23375/124227] 8.81 images/s, ETA 11449s
  [23400/124227] 8.81 images/s, ETA 11438s
  [23425/124227] 8.82 images/s, ETA 11431s
  [23450/124227] 8.82 images/s, ETA 11425s
  [23475/124227] 8.82 images/s, ETA 11420s
  [23500/124227] 8.82 images/s, ETA 11417s
  [23525/124227] 8.82 images/s, ETA 11417s
  [23550/124227] 8.82 images/s, ETA 11419s
  [23575/124227] 8.82 images/s, ETA 11410s
  [23600/124227] 8.82 images/s, ETA 11414s
  [23625/124227] 8.81 images/s, ETA 11419s
  [23650/124227] 8.81 images/s, ETA 11419s
  [23675/124227] 8.80 images/s, ETA 11420s
  [23700/124227] 8.80 images/s, ETA 11425s
  [23725/124227] 8.79 images/s, ETA 11431s
  [23750/124227] 8.79 images/s, ETA 11435s
  [23775/124227] 8.79 images/s, ETA 11434s
  [23800/124227] 8.78 images/s, ETA 11434s
  [23825/124227] 8.78 images/s, ETA 11437s
  [23850/124227] 8.78 images/s, ETA 11439s
  [23875/124227] 8.77 images/s, ETA 11436s
  [23900/124227] 8.78 images/s, ETA 11432s
  [23925/124227] 8.78 images/s, ETA 11427s
  [23950/124227] 8.78 images/s, ETA 11426s
  [23975/124227] 8.78 images/s, ETA 11424s
  [24000/124227] 8.78 images/s, ETA 11416s
  [24025/124227] 8.78 images/s, ETA 11418s
  [24050/124227] 8.78 images/s, ETA 11412s
  [24075/124227] 8.78 images/s, ETA 11409s
  [24100/124227] 8.77 images/s, ETA 11411s
  [24125/124227] 8.77 images/s, ETA 11412s
  [24150/124227] 8.77 images/s, ETA 11405s
  [24175/124227] 8.78 images/s, ETA 11400s
  [24200/124227] 8.77 images/s, ETA 11404s
  [24225/124227] 8.77 images/s, ETA 11399s
  [24250/124227] 8.77 images/s, ETA 11395s
  [24275/124227] 8.77 images/s, ETA 11399s
  [24300/124227] 8.77 images/s, ETA 11401s
  [24325/124227] 8.77 images/s, ETA 11393s
  [24350/124227] 8.76 images/s, ETA 11397s
  [24375/124227] 8.76 images/s, ETA 11399s
  [24400/124227] 8.76 images/s, ETA 11396s
  [24425/124227] 8.76 images/s, ETA 11399s
  [24450/124227] 8.75 images/s, ETA 11403s
  [24475/124227] 8.74 images/s, ETA 11407s
  [24500/124227] 8.74 images/s, ETA 11406s
  [24525/124227] 8.74 images/s, ETA 11411s
  [24550/124227] 8.73 images/s, ETA 11415s
  [24575/124227] 8.73 images/s, ETA 11419s
  [24600/124227] 8.72 images/s, ETA 11420s
  [24625/124227] 8.72 images/s, ETA 11426s
  [24650/124227] 8.71 images/s, ETA 11429s
  [24675/124227] 8.71 images/s, ETA 11431s
  [24700/124227] 8.70 images/s, ETA 11434s
  [24725/124227] 8.70 images/s, ETA 11433s
  [24750/124227] 8.71 images/s, ETA 11424s
  [24775/124227] 8.71 images/s, ETA 11417s
  [24800/124227] 8.71 images/s, ETA 11415s
  [24825/124227] 8.71 images/s, ETA 11413s
  [24850/124227] 8.71 images/s, ETA 11407s
  [24875/124227] 8.72 images/s, ETA 11398s
  [24900/124227] 8.72 images/s, ETA 11390s
  [24925/124227] 8.71 images/s, ETA 11396s
  [24950/124227] 8.71 images/s, ETA 11400s
  [24975/124227] 8.70 images/s, ETA 11404s
  [25000/124227] 8.70 images/s, ETA 11408s
  [25025/124227] 8.69 images/s, ETA 11411s
  [25050/124227] 8.69 images/s, ETA 11408s
  [25075/124227] 8.69 images/s, ETA 11405s
  [25100/124227] 8.70 images/s, ETA 11398s
  [25125/124227] 8.69 images/s, ETA 11400s
  [25150/124227] 8.69 images/s, ETA 11395s
  [25175/124227] 8.70 images/s, ETA 11391s
  [25200/124227] 8.69 images/s, ETA 11394s
  [25225/124227] 8.69 images/s, ETA 11397s
  [25250/124227] 8.69 images/s, ETA 11387s
  [25275/124227] 8.70 images/s, ETA 11380s
  [25300/124227] 8.70 images/s, ETA 11375s
  [25325/124227] 8.70 images/s, ETA 11374s
  [25350/124227] 8.70 images/s, ETA 11368s
  [25375/124227] 8.70 images/s, ETA 11362s
  [25400/124227] 8.70 images/s, ETA 11360s
  [25425/124227] 8.70 images/s, ETA 11357s
  [25450/124227] 8.70 images/s, ETA 11351s
  [25475/124227] 8.70 images/s, ETA 11347s
  [25500/124227] 8.70 images/s, ETA 11348s
  [25525/124227] 8.70 images/s, ETA 11345s
  [25550/124227] 8.71 images/s, ETA 11334s
  [25575/124227] 8.71 images/s, ETA 11325s
  [25600/124227] 8.71 images/s, ETA 11324s
  [25625/124227] 8.71 images/s, ETA 11324s
  [25650/124227] 8.71 images/s, ETA 11316s
  [25675/124227] 8.71 images/s, ETA 11312s
  [25700/124227] 8.71 images/s, ETA 11311s
  [25725/124227] 8.71 images/s, ETA 11309s
  [25750/124227] 8.71 images/s, ETA 11304s
  [25775/124227] 8.71 images/s, ETA 11297s
  [25800/124227] 8.72 images/s, ETA 11292s
  [25825/124227] 8.71 images/s, ETA 11298s
  [25850/124227] 8.71 images/s, ETA 11301s
  [25875/124227] 8.70 images/s, ETA 11300s
  [25900/124227] 8.70 images/s, ETA 11301s
  [25925/124227] 8.70 images/s, ETA 11305s
  [25950/124227] 8.69 images/s, ETA 11306s
  [25975/124227] 8.69 images/s, ETA 11300s
  [26000/124227] 8.70 images/s, ETA 11297s
  [26025/124227] 8.70 images/s, ETA 11291s
  [26050/124227] 8.70 images/s, ETA 11289s
  [26075/124227] 8.70 images/s, ETA 11288s
  [26100/124227] 8.70 images/s, ETA 11283s
  [26125/124227] 8.69 images/s, ETA 11288s
  [26150/124227] 8.69 images/s, ETA 11281s
  [26175/124227] 8.70 images/s, ETA 11273s
  [26200/124227] 8.70 images/s, ETA 11270s
  [26225/124227] 8.69 images/s, ETA 11273s
  [26250/124227] 8.69 images/s, ETA 11276s
  [26275/124227] 8.69 images/s, ETA 11273s
  [26300/124227] 8.68 images/s, ETA 11277s
  [26325/124227] 8.68 images/s, ETA 11281s
  [26350/124227] 8.68 images/s, ETA 11276s
  [26375/124227] 8.68 images/s, ETA 11269s
  [26400/124227] 8.68 images/s, ETA 11264s
  [26425/124227] 8.68 images/s, ETA 11262s
  [26450/124227] 8.69 images/s, ETA 11257s
  [26475/124227] 8.69 images/s, ETA 11253s
  [26500/124227] 8.69 images/s, ETA 11250s
  [26525/124227] 8.69 images/s, ETA 11248s
  [26550/124227] 8.69 images/s, ETA 11243s
  [26575/124227] 8.69 images/s, ETA 11232s
  [26600/124227] 8.69 images/s, ETA 11236s
  [26625/124227] 8.69 images/s, ETA 11235s
  [26650/124227] 8.68 images/s, ETA 11236s
  [26675/124227] 8.68 images/s, ETA 11237s
  [26700/124227] 8.68 images/s, ETA 11236s
  [26725/124227] 8.68 images/s, ETA 11239s
  [26750/124227] 8.67 images/s, ETA 11243s
  [26775/124227] 8.67 images/s, ETA 11236s
  [26800/124227] 8.68 images/s, ETA 11227s
  [26825/124227] 8.68 images/s, ETA 11225s
  [26850/124227] 8.68 images/s, ETA 11224s
  [26875/124227] 8.68 images/s, ETA 11217s
  [26900/124227] 8.67 images/s, ETA 11220s
  [26925/124227] 8.67 images/s, ETA 11225s
  [26950/124227] 8.67 images/s, ETA 11224s
  [26975/124227] 8.67 images/s, ETA 11220s
  [27000/124227] 8.67 images/s, ETA 11217s
  [27025/124227] 8.67 images/s, ETA 11215s
  [27050/124227] 8.66 images/s, ETA 11216s
  [27075/124227] 8.66 images/s, ETA 11213s
  [27100/124227] 8.67 images/s, ETA 11205s
  [27125/124227] 8.67 images/s, ETA 11200s
  [27150/124227] 8.67 images/s, ETA 11196s
  [27175/124227] 8.67 images/s, ETA 11199s
  [27200/124227] 8.66 images/s, ETA 11202s
  [27225/124227] 8.66 images/s, ETA 11199s
  [27250/124227] 8.67 images/s, ETA 11190s
  [27275/124227] 8.67 images/s, ETA 11186s
  [27300/124227] 8.66 images/s, ETA 11186s
  [27325/124227] 8.67 images/s, ETA 11182s
  [27350/124227] 8.66 images/s, ETA 11185s
  [27375/124227] 8.66 images/s, ETA 11181s
  [27400/124227] 8.66 images/s, ETA 11178s
  [27425/124227] 8.66 images/s, ETA 11174s
  [27450/124227] 8.67 images/s, ETA 11166s
  [27475/124227] 8.66 images/s, ETA 11168s
  [27500/124227] 8.67 images/s, ETA 11158s
  [27525/124227] 8.66 images/s, ETA 11161s
  [27550/124227] 8.66 images/s, ETA 11159s
  [27575/124227] 8.66 images/s, ETA 11158s
  [27600/124227] 8.66 images/s, ETA 11158s
  [27625/124227] 8.66 images/s, ETA 11151s
  [27650/124227] 8.66 images/s, ETA 11154s
  [27675/124227] 8.66 images/s, ETA 11153s
  [27700/124227] 8.65 images/s, ETA 11155s
  [27725/124227] 8.65 images/s, ETA 11153s
  [27750/124227] 8.66 images/s, ETA 11143s
  [27775/124227] 8.66 images/s, ETA 11136s
  [27800/124227] 8.67 images/s, ETA 11126s
  [27825/124227] 8.66 images/s, ETA 11129s
  [27850/124227] 8.66 images/s, ETA 11127s
  [27875/124227] 8.66 images/s, ETA 11126s
  [27900/124227] 8.66 images/s, ETA 11127s
  [27925/124227] 8.66 images/s, ETA 11123s
  [27950/124227] 8.66 images/s, ETA 11118s
  [27975/124227] 8.66 images/s, ETA 11116s
  [28000/124227] 8.66 images/s, ETA 11109s
  [28025/124227] 8.66 images/s, ETA 11107s
  [28050/124227] 8.66 images/s, ETA 11109s
  [28075/124227] 8.65 images/s, ETA 11111s
  [28100/124227] 8.66 images/s, ETA 11103s
  [28125/124227] 8.66 images/s, ETA 11097s
  [28150/124227] 8.66 images/s, ETA 11091s
  [28175/124227] 8.66 images/s, ETA 11091s
  [28200/124227] 8.66 images/s, ETA 11092s
  [28225/124227] 8.66 images/s, ETA 11088s
  [28250/124227] 8.65 images/s, ETA 11091s
  [28275/124227] 8.65 images/s, ETA 11091s
  [28300/124227] 8.65 images/s, ETA 11089s
  [28325/124227] 8.65 images/s, ETA 11087s
  [28350/124227] 8.65 images/s, ETA 11085s
  [28375/124227] 8.65 images/s, ETA 11083s
  [28400/124227] 8.65 images/s, ETA 11083s
  [28425/124227] 8.64 images/s, ETA 11084s
  [28450/124227] 8.64 images/s, ETA 11081s
  [28475/124227] 8.64 images/s, ETA 11080s
  [28500/124227] 8.64 images/s, ETA 11080s
  [28525/124227] 8.64 images/s, ETA 11075s
  [28550/124227] 8.64 images/s, ETA 11070s
  [28575/124227] 8.64 images/s, ETA 11071s
  [28600/124227] 8.64 images/s, ETA 11065s
  [28625/124227] 8.64 images/s, ETA 11061s
  [28650/124227] 8.64 images/s, ETA 11058s
  [28675/124227] 8.64 images/s, ETA 11057s
  [28700/124227] 8.64 images/s, ETA 11052s
  [28725/124227] 8.64 images/s, ETA 11055s
  [28750/124227] 8.64 images/s, ETA 11052s
  [28775/124227] 8.64 images/s, ETA 11050s
  [28800/124227] 8.64 images/s, ETA 11051s
  [28825/124227] 8.63 images/s, ETA 11050s
  [28850/124227] 8.63 images/s, ETA 11051s
  [28875/124227] 8.63 images/s, ETA 11052s
  [28900/124227] 8.63 images/s, ETA 11047s
  [28925/124227] 8.63 images/s, ETA 11046s
  [28950/124227] 8.62 images/s, ETA 11048s
  [28975/124227] 8.62 images/s, ETA 11050s
  [29000/124227] 8.62 images/s, ETA 11053s
  [29025/124227] 8.61 images/s, ETA 11058s
  [29050/124227] 8.61 images/s, ETA 11061s
  [29075/124227] 8.60 images/s, ETA 11060s
  [29100/124227] 8.61 images/s, ETA 11054s
  [29125/124227] 8.61 images/s, ETA 11047s
  [29150/124227] 8.61 images/s, ETA 11047s
  [29175/124227] 8.60 images/s, ETA 11049s
  [29200/124227] 8.60 images/s, ETA 11044s
  [29225/124227] 8.60 images/s, ETA 11040s
  [29250/124227] 8.61 images/s, ETA 11036s
  [29275/124227] 8.61 images/s, ETA 11030s
  [29300/124227] 8.61 images/s, ETA 11031s
  [29325/124227] 8.60 images/s, ETA 11029s
  [29350/124227] 8.60 images/s, ETA 11027s
  [29375/124227] 8.60 images/s, ETA 11027s
  [29400/124227] 8.60 images/s, ETA 11025s
  [29425/124227] 8.60 images/s, ETA 11022s
  [29450/124227] 8.61 images/s, ETA 11013s
  [29475/124227] 8.61 images/s, ETA 11009s
  [29500/124227] 8.61 images/s, ETA 11007s
  [29525/124227] 8.60 images/s, ETA 11009s
  [29550/124227] 8.60 images/s, ETA 11010s
  [29575/124227] 8.60 images/s, ETA 11008s
  [29600/124227] 8.60 images/s, ETA 11006s
  [29625/124227] 8.59 images/s, ETA 11009s
  [29650/124227] 8.59 images/s, ETA 11008s
  [29675/124227] 8.59 images/s, ETA 11006s
  [29700/124227] 8.59 images/s, ETA 11005s
  [29725/124227] 8.59 images/s, ETA 10999s
  [29750/124227] 8.60 images/s, ETA 10990s
  [29775/124227] 8.60 images/s, ETA 10987s
  [29800/124227] 8.60 images/s, ETA 10986s
  [29825/124227] 8.59 images/s, ETA 10984s
  [29850/124227] 8.59 images/s, ETA 10984s
  [29875/124227] 8.59 images/s, ETA 10985s
  [29900/124227] 8.59 images/s, ETA 10982s
  [29925/124227] 8.58 images/s, ETA 10986s
  [29950/124227] 8.58 images/s, ETA 10983s
  [29975/124227] 8.59 images/s, ETA 10977s
  [30000/124227] 8.59 images/s, ETA 10972s
  [30025/124227] 8.58 images/s, ETA 10974s
  [30050/124227] 8.58 images/s, ETA 10970s
  [30075/124227] 8.59 images/s, ETA 10964s
  [30100/124227] 8.59 images/s, ETA 10959s
  [30125/124227] 8.59 images/s, ETA 10960s
  [30150/124227] 8.58 images/s, ETA 10961s
  [30175/124227] 8.58 images/s, ETA 10963s
  [30200/124227] 8.58 images/s, ETA 10957s
  [30225/124227] 8.58 images/s, ETA 10953s
  [30250/124227] 8.58 images/s, ETA 10947s
  [30275/124227] 8.59 images/s, ETA 10939s
  [30300/124227] 8.59 images/s, ETA 10934s
  [30325/124227] 8.59 images/s, ETA 10937s
  [30350/124227] 8.58 images/s, ETA 10939s
  [30375/124227] 8.58 images/s, ETA 10937s
  [30400/124227] 8.58 images/s, ETA 10933s
  [30425/124227] 8.58 images/s, ETA 10929s
  [30450/124227] 8.59 images/s, ETA 10922s
  [30475/124227] 8.59 images/s, ETA 10914s
  [30500/124227] 8.59 images/s, ETA 10917s
  [30525/124227] 8.58 images/s, ETA 10917s
  [30550/124227] 8.59 images/s, ETA 10911s
  [30575/124227] 8.59 images/s, ETA 10908s
  [30600/124227] 8.59 images/s, ETA 10905s
  [30625/124227] 8.59 images/s, ETA 10900s
  [30650/124227] 8.59 images/s, ETA 10899s
  [30675/124227] 8.59 images/s, ETA 10895s
  [30700/124227] 8.59 images/s, ETA 10888s
  [30725/124227] 8.59 images/s, ETA 10885s
  [30750/124227] 8.59 images/s, ETA 10884s
  [30775/124227] 8.59 images/s, ETA 10882s
  [30800/124227] 8.58 images/s, ETA 10884s
  [30825/124227] 8.59 images/s, ETA 10878s
  [30850/124227] 8.59 images/s, ETA 10873s
  [30875/124227] 8.59 images/s, ETA 10867s
  [30900/124227] 8.59 images/s, ETA 10862s
  [30925/124227] 8.59 images/s, ETA 10862s
  [30950/124227] 8.59 images/s, ETA 10853s
  [30975/124227] 8.60 images/s, ETA 10844s
  [31000/124227] 8.60 images/s, ETA 10837s
  [31025/124227] 8.60 images/s, ETA 10834s
  [31050/124227] 8.61 images/s, ETA 10828s
  [31075/124227] 8.61 images/s, ETA 10820s
  [31100/124227] 8.61 images/s, ETA 10811s
  [31125/124227] 8.62 images/s, ETA 10807s
  [31150/124227] 8.62 images/s, ETA 10801s
  [31175/124227] 8.62 images/s, ETA 10797s
  [31200/124227] 8.62 images/s, ETA 10797s
  [31225/124227] 8.61 images/s, ETA 10801s
  [31250/124227] 8.61 images/s, ETA 10804s
  [31275/124227] 8.61 images/s, ETA 10798s
  [31300/124227] 8.61 images/s, ETA 10797s
  [31325/124227] 8.61 images/s, ETA 10796s
  [31350/124227] 8.61 images/s, ETA 10788s
  [31375/124227] 8.61 images/s, ETA 10779s
  [31400/124227] 8.62 images/s, ETA 10770s
  [31425/124227] 8.62 images/s, ETA 10769s
  [31450/124227] 8.62 images/s, ETA 10768s
  [31475/124227] 8.62 images/s, ETA 10764s
  [31500/124227] 8.62 images/s, ETA 10758s
  [31525/124227] 8.62 images/s, ETA 10760s
  [31550/124227] 8.61 images/s, ETA 10760s
  [31575/124227] 8.61 images/s, ETA 10755s
  [31600/124227] 8.61 images/s, ETA 10752s
  [31625/124227] 8.61 images/s, ETA 10753s
  [31650/124227] 8.61 images/s, ETA 10754s
  [31675/124227] 8.61 images/s, ETA 10751s
  [31700/124227] 8.60 images/s, ETA 10753s
  [31725/124227] 8.60 images/s, ETA 10755s
  [31750/124227] 8.60 images/s, ETA 10756s
  [31775/124227] 8.60 images/s, ETA 10756s
  [31800/124227] 8.60 images/s, ETA 10753s
  [31825/124227] 8.60 images/s, ETA 10746s
  [31850/124227] 8.60 images/s, ETA 10739s
  [31875/124227] 8.60 images/s, ETA 10736s
  [31900/124227] 8.60 images/s, ETA 10731s
  [31925/124227] 8.60 images/s, ETA 10731s
  [31950/124227] 8.60 images/s, ETA 10729s
  [31975/124227] 8.60 images/s, ETA 10725s
  [32000/124227] 8.60 images/s, ETA 10718s
  [32025/124227] 8.61 images/s, ETA 10713s
  [32050/124227] 8.61 images/s, ETA 10709s
  [32075/124227] 8.61 images/s, ETA 10702s
  [32100/124227] 8.61 images/s, ETA 10696s
  [32125/124227] 8.61 images/s, ETA 10692s
  [32150/124227] 8.62 images/s, ETA 10686s
  [32175/124227] 8.62 images/s, ETA 10678s
  [32200/124227] 8.62 images/s, ETA 10676s
  [32225/124227] 8.62 images/s, ETA 10677s
  [32250/124227] 8.62 images/s, ETA 10670s
  [32275/124227] 8.62 images/s, ETA 10662s
  [32300/124227] 8.63 images/s, ETA 10656s
  [32325/124227] 8.62 images/s, ETA 10659s
  [32350/124227] 8.62 images/s, ETA 10657s
  [32375/124227] 8.62 images/s, ETA 10654s
  [32400/124227] 8.62 images/s, ETA 10654s
  [32425/124227] 8.61 images/s, ETA 10657s
  [32450/124227] 8.62 images/s, ETA 10652s
  [32475/124227] 8.62 images/s, ETA 10646s
  [32500/124227] 8.62 images/s, ETA 10645s
  [32525/124227] 8.61 images/s, ETA 10647s
  [32550/124227] 8.61 images/s, ETA 10643s
  [32575/124227] 8.62 images/s, ETA 10635s
  [32600/124227] 8.62 images/s, ETA 10627s
  [32625/124227] 8.62 images/s, ETA 10622s
  [32650/124227] 8.62 images/s, ETA 10619s
  [32675/124227] 8.62 images/s, ETA 10618s
  [32700/124227] 8.62 images/s, ETA 10617s
  [32725/124227] 8.62 images/s, ETA 10615s
  [32750/124227] 8.62 images/s, ETA 10609s
  [32775/124227] 8.62 images/s, ETA 10610s
  [32800/124227] 8.62 images/s, ETA 10605s
  [32825/124227] 8.62 images/s, ETA 10598s
  [32850/124227] 8.63 images/s, ETA 10593s
  [32875/124227] 8.62 images/s, ETA 10595s
  [32900/124227] 8.62 images/s, ETA 10597s
  [32925/124227] 8.62 images/s, ETA 10593s
  [32950/124227] 8.62 images/s, ETA 10587s
  [32975/124227] 8.62 images/s, ETA 10581s
  [33000/124227] 8.63 images/s, ETA 10575s
  [33025/124227] 8.63 images/s, ETA 10571s
  [33050/124227] 8.63 images/s, ETA 10565s
  [33075/124227] 8.63 images/s, ETA 10557s
  [33100/124227] 8.64 images/s, ETA 10549s
  [33125/124227] 8.64 images/s, ETA 10547s
  [33150/124227] 8.63 images/s, ETA 10549s
